Year,Value,Indicator,Indicator_Code,Country
YR2012,1.80881709889602,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2012,16.6657848751843,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2012,0.775283968499513,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2012,11.3253084650587,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2012,41.2353040511014,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2012,34173000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2012,31793003856.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2012,-10157899098.9677,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2013,7.78124819469518,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Bangladesh
YR2013,-10830906474.5112,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2013,16.8657778641165,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,Bangladesh
YR2013,8.05278075015461,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Bangladesh
YR2013,46258195599.4075,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2013,40137513944.1348,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2013,2.21304183453315,Machinery and transport equipment imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,Bangladesh
YR2013,65.0837691340119,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Bangladesh
YR2013,32.7422997796562,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2013,4.09665528216582,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2013,4.20184967812108,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2013,1.49822239276549,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2013,16.8741564530415,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2013,1.00646944565137,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2013,9.73455490902989,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2013,39.5803469685985,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2013,37085000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2013,34608666811.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2013,-9933198074.62347,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2014,-11297725501.216,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2014,46798641138.9714,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2014,44128305231.1645,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2014,32.8137257595778,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2014,3.31104757627396,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2014,4.2712269676574,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2014,0.928707805401443,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2014,17.7018446704355,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2014,1.22284647577346,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2014,9.84001136660625,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2014,39.7506007448804,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2014,41119000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2014,38252114167.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2014,-12119389611.999,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2015,6.41256931026831,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Bangladesh
YR2015,-14465532639.7464,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2015,16.561579168916,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,Bangladesh
YR2015,10.8615857469889,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Bangladesh
YR2015,48297463643.7965,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2015,48297463643.7965,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2015,2.68270211560005,Machinery and transport equipment imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,Bangladesh
YR2015,63.4804306877422,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Bangladesh
YR2015,34.2032737961835,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2015,3.49004537580605,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2015,3.71551924955602,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2015,0.965738744692808,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2015,17.0363865750579,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2015,1.48951883681997,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2015,7.24862860171446,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2015,39.0995174218838,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2015,42047000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2015,36101387556.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2015,-10606498175.2762,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2016,5.86643136722568,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Bangladesh
YR2016,-9260953611.32638,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2016,15.2417870221937,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,Bangladesh
YR2016,10.5391560814814,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Bangladesh
YR2016,44872263246.7544,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2016,46183400773.3724,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2016,3.09919831568451,Machinery and transport equipment imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,Bangladesh
YR2016,65.252558547916,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Bangladesh
YR2016,34.8558214128331,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2016,3.44276246750405,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2016,4.14720168637998,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2016,0.906660997775734,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2016,16.1411646673373,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2016,1.61288553695797,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2016,6.20342817468727,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2016,38.8935032312119,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2016,44772000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2016,37987301080.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2016,-10505302542.1777,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2017,6.69003528747864,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Bangladesh
YR2017,-12807430499.2488,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2017,18.9346180073446,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,Bangladesh
YR2017,10.4207487146544,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Bangladesh
YR2017,47189556671.898,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2017,50463186692.0898,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2017,3.67703500830579,Machinery and transport equipment imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,Bangladesh
YR2017,60.2531091786662,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Bangladesh
YR2017,33.2700893084063,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2017,2.77245141724497,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2017,5.02860242063973,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2017,0.527515359445114,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2017,17.7513811306045,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2017,2.29862386313213,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2017,6.03736082936381,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2017,38.3513365005273,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2017,52836000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2017,44248899453.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2017,-17594487835.4603,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2018,6.03484299147945,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,Bangladesh
YR2018,-23025820646.6643,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2018,13.0022763018655,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,Bangladesh
YR2018,10.1215316760637,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,Bangladesh
YR2018,58484366550.2845,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2018,63757868050.7515,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2018,3.79181935483022,Machinery and transport equipment imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,Bangladesh
YR2018,67.0490057753522,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Bangladesh
YR2018,35.8803637433437,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2018,1.95101527950808,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2018,3.6484148251279,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2018,0.538271445834576,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2018,18.2484208500019,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2018,2.92137998320315,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2018,7.36693226913497,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2018,36.8112756066929,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2018,60495000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2018,51428560839.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2018,-21457169885.0705,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2019,-18926257570.9868,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2019,58779996314.8178,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2019,64919190426.113,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2019,36.0015805739046,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2019,2.02825834744472,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2019,4.09377338870366,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2019,0.838232967367791,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2019,14.9223550418579,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2019,2.90661237383677,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2019,9.80817221923446,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2019,39.1965399402316,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2019,59094000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2019,51303304301.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2019,-19272605860.584,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2020,-20142051278.3432,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2020,52073456218.9652,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2020,59195931838.1946,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2020,35.2379096145837,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2020,2.23922145221123,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2020,5.23073605189549,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2020,0.901923098941599,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2020,16.1497693922047,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2020,3.08781642192995,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2020,7.9310382264002,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2020,37.1476178868783,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2020,52804000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2020,43053874821.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2020,-18300384906.6326,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2021,-26634920363.1482,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2021,60022959705.004,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2021,71021045805.0068,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2021,37.1176360148608,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2021,1.54297713784969,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2021,4.80165935054913,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2021,1.19465033461108,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2021,18.2071363223105,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2021,2.61542271517777,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2021,8.04985752333436,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2021,34.5193505617975,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2021,80448000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2021,64639175885.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2021,-36008206263.1851,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2022,-36881921800.9904,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2022,78739971067.3165,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2022,96157127887.3964,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2022,37.1765617000227,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2022,0.973262926397095,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2022,4.55136474005147,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2022,2.53281383727112,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2022,17.3217745449468,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2022,3.60339316502735,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2022,11.360363852477,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2022,33.7651607035299,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2022,88234000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2022,79915840407.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2022,-36662353267.6817,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2023,-20421363572.4637,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2023,71044199703.4452,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2023,77972815573.2438,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2023,39.9328612743048,Merchandise imports from developing economies in East Asia & Pacific (% of total),TM.VAL.MRCH.R1.ZS,Bangladesh
YR2023,1.55040411635694,Merchandise imports from developing economies in Europe & Central Asia (% of total),TM.VAL.MRCH.R2.ZS,Bangladesh
YR2023,4.86282929526692,Merchandise imports from developing economies in Latin America & the Caribbean (% of total),TM.VAL.MRCH.R3.ZS,Bangladesh
YR2023,1.36074829173992,Merchandise imports from developing economies in Middle East & North Africa (% of total),TM.VAL.MRCH.R4.ZS,Bangladesh
YR2023,15.4103768633673,Merchandise imports from developing economies in South Asia (% of total),TM.VAL.MRCH.R5.ZS,Bangladesh
YR2023,2.87447615364177,Merchandise imports from developing economies in Sub-Saharan Africa (% of total),TM.VAL.MRCH.R6.ZS,Bangladesh
YR2023,9.88010941057253,Merchandise imports from economies in the Arab World (% of total),TM.VAL.MRCH.AL.ZS,Bangladesh
YR2023,34.0079629592279,Merchandise imports from high income economies (% of total),TM.VAL.MRCH.HI.ZS,Bangladesh
YR2023,66863000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2023,61311067158.0,Total Merchandise Imports (current US$) - Alternative,TM.VAL.MRCH.WL.CD,Bangladesh
YR2023,-25709127628.1774,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
YR2024,-26357644239.5008,External balance on goods and services (current US$),NE.RSB.GNFS.CD,Bangladesh
YR2024,67776851244.9799,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Bangladesh
YR2024,73445483483.8237,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Bangladesh
YR2024,67880000000.0,Total Merchandise Imports (current US$),TM.VAL.MRCH.CD.WT,Bangladesh
YR2024,-25745430607.2451,Trade in goods and services (current US$),BN.GSR.GNFS.CD,Bangladesh
